id,created,valid,target_id,session,scan_idx,unit_id,field,residual,score,id_ref,created_ref,valid_ref,volume,pt_position_x,pt_position_y,pt_position_z,bb_start_position_x,bb_start_position_y,bb_start_position_z,bb_end_position_x,bb_end_position_y,bb_end_position_z,pt_supervoxel_id,pt_root_id
7865,2024-05-21 18:38:26.697823+00:00,True,191962,6,6,4149,4,5.2137,12.2845,191962,2020-09-28 22:44:31.115617+00:00,True,259.63364,144256,147840,17573,,,,,,,84594913148407382,864691135755456466
6590,2024-05-21 18:38:25.988264+00:00,True,191994,6,4,4728,4,5.68669,4.62311,191994,2020-09-28 22:44:11.665373+00:00,True,226.72409,131312,151840,18204,,,,,,,82836244366982413,864691135279069601
7887,2024-05-21 18:38:26.710234+00:00,True,191994,6,6,4196,4,6.132,1.83611,191994,2020-09-28 22:44:11.665373+00:00,True,226.72409,131312,151840,18204,,,,,,,82836244366982413,864691135279069601
3737,2024-05-21 18:38:24.390003+00:00,True,191936,5,7,4768,4,2.46835,7.63235,191936,2020-09-28 22:42:37.615378+00:00,True,245.06664,142576,156272,17932,,,,,,,84384906494418432,864691135488549434
8043,2024-05-21 18:38:26.796335+00:00,True,192032,6,6,4536,4,11.3007,1.8367,192032,2020-09-28 22:41:09.007259+00:00,True,216.12167,136096,147888,18578,,,,,,,83469013375734879,864691135951958819
9252,2024-05-21 18:42:31.548616+00:00,True,192032,6,7,3942,4,5.49076,4.88494,192032,2020-09-28 22:41:09.007259+00:00,True,216.12167,136096,147888,18578,,,,,,,83469013375734879,864691135951958819
5226,2024-05-21 18:38:25.223654+00:00,True,192061,6,2,4944,4,5.17106,7.98834,192061,2020-09-28 22:43:14.148764+00:00,True,209.9123,139072,154800,18669,,,,,,,83892119194106429,864691135996158378
18410,2024-05-21 18:42:43.500132+00:00,True,155008,9,4,8328,6,4.67445,7.00685,155008,2020-09-28 22:44:26.363125+00:00,True,251.25569,125104,130656,19879,,,,,,,81988933420341794,864691135502543965
10410,2024-05-21 18:42:39.127493+00:00,True,155293,7,3,2155,2,9.51558,-2.76401,155293,2020-09-28 22:44:38.328035+00:00,True,269.4945,127088,136048,21304,,,,,,,82271164512484865,864691135546362408
13903,2024-05-21 18:42:41.040763+00:00,True,224333,8,5,2126,2,1.21153,7.94742,224333,2020-09-28 22:43:24.130204+00:00,True,326.16922,154592,135536,21762,,,,,,,86000639301473357,864691135645401583
6799,2024-05-21 18:38:26.103629+00:00,True,192081,6,4,5173,4,6.4813,4.5798,192081,2020-09-28 22:43:56.356411+00:00,True,186.01624,140032,150880,18467,,,,,,,84032375645899117,864691135565618007
7876,2024-05-21 18:38:26.704019+00:00,True,192081,6,6,4176,4,3.20081,8.85779,192081,2020-09-28 22:43:56.356411+00:00,True,186.01624,140032,150880,18467,,,,,,,84032375645899117,864691135565618007
6559,2024-05-21 18:38:25.971255+00:00,True,192017,6,4,4650,4,4.72398,5.07026,192017,2020-09-28 22:41:07.058233+00:00,True,259.44278,133760,152176,18758,,,,,,,83188088155006784,864691136596249762
6630,2024-05-21 18:38:26.010187+00:00,True,192139,6,4,4792,4,4.92714,7.16436,192139,2020-09-28 22:41:19.028417+00:00,True,237.13792,145472,151152,18745,,,,,,,84806431832155675,864691136298266395
18176,2024-05-21 18:42:43.373667+00:00,True,155147,9,4,7744,6,3.34516,7.18634,155147,2020-09-28 22:45:11.478357+00:00,True,333.99423,126688,131024,20506,,,,,,,82200108506097030,864691135518395274
13969,2024-05-21 18:42:41.077865+00:00,True,154951,8,5,2317,2,10.5442,-1.64115,154951,2020-09-28 22:41:24.753387+00:00,True,329.62363,118752,137280,20299,,,,,,,81075033166201984,864691136050854131
14100,2024-05-21 18:42:41.149536+00:00,True,155114,8,5,2664,2,3.72474,7.48436,155114,2020-09-28 22:45:08.006492+00:00,True,324.38287,122000,138544,20708,,,,,,,81567820600882680,864691135917122662
14550,2024-05-21 18:42:41.401546+00:00,True,154993,8,5,5545,4,1.95854,8.19826,154993,2020-09-28 22:43:04.431094+00:00,True,292.96213,124096,142816,20050,,,,,,,81849845266145922,864691135491207007
3937,2024-05-21 18:38:24.500035+00:00,True,192063,5,7,5232,4,4.21229,5.3979,192063,2020-09-28 22:42:41.499458+00:00,True,207.6246,139136,158624,18225,,,,,,,83892668882904889,864691135865453276
19027,2024-05-21 18:42:43.837089+00:00,True,155182,9,6,4884,4,8.9704,-3.90824,155182,2020-09-28 22:40:53.462505+00:00,True,305.9027,130528,137008,20642,,,,,,,82693514349220729,864691135946775076
3949,2024-05-21 18:38:24.506689+00:00,True,192020,5,7,5257,4,4.37973,8.90537,192020,2020-09-28 22:44:01.978816+00:00,True,205.43045,134672,157408,18378,,,,,,,83259212746483907,864691135839248787
14465,2024-05-21 18:42:41.353599+00:00,True,155309,8,5,5333,4,4.65904,9.13336,155309,2020-09-28 22:41:31.933889+00:00,True,321.77325,129824,138304,21815,,,,,,,82623283178376760,864691135278726305
18190,2024-05-21 18:42:43.381239+00:00,True,154960,9,4,7780,6,2.3443,6.52279,154960,2020-09-28 22:43:45.231490+00:00,True,352.6915,119552,131616,20188,,,,,,,81215014740238860,864691135684841655
9217,2024-05-21 18:42:31.528654+00:00,True,192130,6,7,3862,4,7.9254,-0.55898,192130,2020-09-28 22:41:30.325605+00:00,True,257.05072,145632,147568,18662,,,,,,,84805950795729933,864691135477511592
395,2024-05-21 18:38:22.523036+00:00,True,192165,4,7,3316,4,1.48422,14.21008,192165,2020-09-28 22:44:38.116821+00:00,True,268.84424,132096,144736,18786,,,,,,,82905651105661945,864691136100839029
14399,2024-05-21 18:42:41.316782+00:00,True,155281,8,5,5132,4,10.5467,6.0695,155281,2020-09-28 22:41:14.669673+00:00,True,346.57175,126992,141488,21345,,,,,,,82201482963096864,864691136108743352
5105,2024-05-21 18:38:25.155416+00:00,True,192146,6,2,4669,4,5.74159,4.48851,192146,2020-09-28 22:41:12.673127+00:00,True,234.72717,147232,153744,18379,,,,,,,85017881595177303,864691135519105162
11830,2024-05-21 18:42:39.899975+00:00,True,155307,7,4,5615,4,3.78929,6.65011,155307,2020-09-28 22:41:36.928466+00:00,True,294.2442,129168,135152,21555,,,,,,,82552502117044761,864691136108732088
14023,2024-05-21 18:42:41.107074+00:00,True,155019,8,5,2454,2,7.6552,-2.32882,155019,2020-09-28 22:43:58.064950+00:00,True,193.8709,126208,141008,19668,,,,,,,82131114017445820,864691135447924820
7879,2024-05-21 18:38:26.705668+00:00,True,192069,6,6,4179,4,5.63682,5.79798,192069,2020-09-28 22:42:15.573486+00:00,True,203.1059,139440,151264,18700,,,,,,,83962075621466357,864691135463646014
18175,2024-05-21 18:42:43.373117+00:00,True,155039,9,4,7742,6,10.5904,-4.12569,155039,2020-09-28 22:44:49.342894+00:00,True,285.87918,128272,134560,19662,,,,,,,82411695640948372,864691135700192546
6614,2024-05-21 18:38:26.001363+00:00,True,192100,6,4,4768,4,3.69607,6.22987,192100,2020-09-28 22:44:17.102181+00:00,True,236.92067,143232,151392,18292,,,,,,,84454656763714739,864691135491456487
7875,2024-05-21 18:38:26.703488+00:00,True,192033,6,6,4175,4,5.85958,7.82502,192033,2020-09-28 22:44:07.274767+00:00,True,219.25691,136048,149200,18298,,,,,,,83469219467326955,864691136389180535
13967,2024-05-21 18:42:41.076790+00:00,True,155110,8,5,2312,2,4.71328,5.30872,155110,2020-09-28 22:45:01.549691+00:00,True,310.31052,120800,140016,20517,,,,,,,81356920526560803,864691135726367039
11850,2024-05-21 18:42:39.910607+00:00,True,155173,7,4,5672,4,7.47261,-2.36326,155173,2020-09-28 22:42:01.686755+00:00,True,272.62027,129344,136352,20478,,,,,,,82552639355204362,864691136195052364
5127,2024-05-21 18:38:25.167713+00:00,True,156560,6,2,4722,4,5.85006,0.52203,156560,2020-09-28 22:42:31.949903+00:00,True,267.47797,130368,153136,16262,,,,,,,82695644049295356,864691135776870829
5183,2024-05-21 18:38:25.199060+00:00,True,156637,6,2,4844,4,2.22964,7.48452,156637,2020-09-28 22:41:41.021096+00:00,True,219.78317,125712,154480,17058,,,,,,,82062531644064712,864691135572259365
5366,2024-05-21 18:38:25.302189+00:00,True,156605,6,2,5266,4,2.81056,7.93194,156605,2020-09-28 22:44:00.558724+00:00,True,202.60553,119504,154912,16703,,,,,,,81218175366472876,864691136990488725
8014,2024-05-21 18:38:26.780408+00:00,True,156625,6,6,4467,4,10.0192,0.4906,156625,2020-09-28 22:41:07.188532+00:00,True,248.01575,123712,147408,17024,,,,,,,81780094594646586,864691135865704668
6505,2024-05-21 18:38:25.941552+00:00,True,156472,6,4,4519,4,8.35131,1.98609,156472,2020-09-28 22:43:54.267353+00:00,True,176.38622,122800,151024,16192,,,,,,,81639838008637593,864691135867652118
9318,2024-05-21 18:42:31.586173+00:00,True,156543,6,7,4105,4,10.0212,5.0382,156543,2020-09-28 22:41:25.805653+00:00,True,239.13365,128640,145312,16283,,,,,,,82483507024630818,864691136194305100
6616,2024-05-21 18:38:26.002482+00:00,True,156613,6,4,4772,4,2.9008,8.7477,156613,2020-09-28 22:44:39.964077+00:00,True,271.48386,120608,151088,16480,,,,,,,81358363098776181,864691136672682375
14517,2024-05-21 18:42:41.383610+00:00,True,155417,8,5,5445,4,7.99436,6.33774,155417,2020-09-28 22:41:20.530086+00:00,True,230.82745,129008,138464,22105,,,,,,,82482614476357218,864691135335732969
5270,2024-05-21 18:38:25.248169+00:00,True,156466,6,2,5030,4,10.8825,-3.93267,156466,2020-09-28 22:44:21.124580+00:00,True,243.9966,122176,152224,15789,,,,,,,81569606636403360,864691135816215631
6755,2024-05-21 18:38:26.079447+00:00,True,156649,6,4,5050,4,9.66045,0.81965,156649,2020-09-28 22:44:46.157740+00:00,True,281.78906,127376,149216,16608,,,,,,,82272950614777364,864691136619058573
8069,2024-05-21 18:38:26.810709+00:00,True,156649,6,6,4585,4,1.12727,14.00953,156649,2020-09-28 22:44:46.157740+00:00,True,281.78906,127376,149216,16608,,,,,,,82272950614777364,864691136619058573
9356,2024-05-21 18:42:31.607532+00:00,True,156616,6,7,4179,4,12.0623,-0.611,156616,2020-09-28 22:41:55.801724+00:00,True,298.76404,121984,145760,17059,,,,,,,81568782203734158,864691136066218136
9341,2024-05-21 18:42:31.599050+00:00,True,156648,6,7,4151,4,5.73212,4.75258,156648,2020-09-28 22:41:34.848797+00:00,True,228.02252,127088,146896,17046,,,,,,,82272607084446734,864691135584659320
15873,2024-05-21 18:42:42.126783+00:00,True,156519,9,3,2670,2,12.8304,-6.3597,156519,2020-09-28 22:44:09.577196+00:00,True,222.34415,127376,157664,15813,,,,,,,82274049992431210,864691135772627019
13928,2024-05-21 18:42:41.054639+00:00,True,155406,8,5,2208,2,13.9722,-7.16866,155406,2020-09-28 22:44:15.784847+00:00,True,235.58669,127248,134800,22130,,,,,,,82270958488032410,864691135463537214
5126,2024-05-21 18:38:25.167167+00:00,True,156614,6,2,4721,4,1.39222,10.23368,156614,2020-09-28 22:44:09.694772+00:00,True,222.89383,120720,154624,16509,,,,,,,81358844135139808,864691136011784867
6751,2024-05-21 18:38:26.077279+00:00,True,156464,6,4,5037,4,17.968,-10.97591,156464,2020-09-28 22:44:27.280532+00:00,True,254.10043,121984,147904,15906,,,,,,,81569056947247041,864691136124470822
6002,2024-05-21 18:38:25.663102+00:00,True,189106,6,4,1730,2,7.7496,3.3066,189106,2020-09-28 22:45:19.442327+00:00,True,372.7157,133328,111168,23803,,,,,,,83112222523739481,864691136008998830
9444,2024-05-21 18:42:31.657083+00:00,True,156606,6,7,4384,4,7.29895,3.25275,156606,2020-09-28 22:43:58.103202+00:00,True,194.26738,119328,147744,16634,,,,,,,81146844549537627,864691136596391074
2416,2024-05-21 18:38:23.648326+00:00,True,156801,5,6,5073,4,1.39155,6.76368,156801,2020-09-28 22:43:24.423668+00:00,True,224.45212,127136,158864,17312,,,,,,,82274187632706042,864691135772584187
18179,2024-05-21 18:42:43.375248+00:00,True,189209,9,4,7751,6,5.19238,8.63612,189209,2020-09-28 22:43:33.383783+00:00,True,349.66357,138976,125856,24234,,,,,,,83888271641525697,864691134948165628
6031,2024-05-21 18:38:25.679530+00:00,True,189146,6,4,1804,2,15.452,-10.39673,189146,2020-09-28 22:43:27.615831+00:00,True,290.32153,143216,111792,24025,,,,,,,84449297382803665,864691135772461899
5586,2024-05-21 18:38:25.425788+00:00,True,331898,6,2,7218,6,6.67496,4.64784,331898,2020-09-28 22:44:36.854650+00:00,True,268.00848,210560,173984,16091,,,,,,,93746354383545241,864691136904073906
5998,2024-05-21 18:38:25.660678+00:00,True,189076,6,4,1715,2,3.08748,6.22771,189076,2020-09-28 22:42:39.529261+00:00,True,275.9372,145184,111792,23317,,,,,,,84730772292196113,864691136487992850
1407,2024-05-21 18:38:23.085892+00:00,True,189075,5,3,2391,2,8.94492,1.15948,189075,2020-09-28 22:40:57.242881+00:00,True,309.66562,145120,126720,23179,,,,,,,84732833876357894,864691135698399765
18164,2024-05-21 18:42:43.367154+00:00,True,189075,9,4,7717,6,4.61456,8.20194,189075,2020-09-28 22:40:57.242881+00:00,True,309.66562,145120,126720,23179,,,,,,,84732833876357894,864691135698399765
18731,2024-05-21 18:42:43.674431+00:00,True,189075,9,6,2322,2,10.0893,-1.2205,189075,2020-09-28 22:40:57.242881+00:00,True,309.66562,145120,126720,23179,,,,,,,84732833876357894,864691135698399765
1391,2024-05-21 18:38:23.077048+00:00,True,189238,5,3,2149,2,8.71032,-1.6559,189238,2020-09-28 22:43:29.556761+00:00,True,291.40305,142912,126288,24221,,,,,,,84451290314408528,864691135809321757
17220,2024-05-21 18:42:42.857460+00:00,True,189114,9,4,2082,2,4.84576,7.05104,189114,2020-09-28 22:41:52.303890+00:00,True,311.94907,135344,120688,24104,,,,,,,83395003237346662,864691136135544971
17673,2024-05-21 18:42:43.101602+00:00,True,189114,9,4,4910,4,6.97059,-4.31994,189114,2020-09-28 22:41:52.303890+00:00,True,311.94907,135344,120688,24104,,,,,,,83395003237346662,864691136135544971
17219,2024-05-21 18:42:42.856921+00:00,True,189110,9,4,2080,2,6.01375,4.50775,189110,2020-09-28 22:45:16.029315+00:00,True,354.28107,134688,121696,23549,,,,,,,83254403054293315,864691135740141716
17671,2024-05-21 18:42:43.100525+00:00,True,189110,9,4,4907,4,6.68602,11.10118,189110,2020-09-28 22:45:16.029315+00:00,True,354.28107,134688,121696,23549,,,,,,,83254403054293315,864691135740141716
3470,2024-05-21 18:38:24.241603+00:00,True,189156,5,7,2554,2,12.6283,-0.9033,189156,2020-09-28 22:41:10.806503+00:00,True,295.72906,145296,115664,23526,,,,,,,84731322048238402,864691135686941408
4633,2024-05-21 18:38:24.887582+00:00,True,189156,6,2,1882,2,9.23179,-2.65402,189156,2020-09-28 22:41:10.806503+00:00,True,295.72906,145296,115664,23526,,,,,,,84731322048238402,864691135686941408
18165,2024-05-21 18:42:43.367696+00:00,True,189150,9,4,7718,6,4.33199,5.41889,189150,2020-09-28 22:44:59.015955+00:00,True,303.38565,144128,124112,23826,,,,,,,84591752857882796,864691135397793825
4632,2024-05-21 18:38:24.886889+00:00,True,189085,6,2,1881,2,11.7084,-1.4317,189085,2020-09-28 22:42:19.220623+00:00,True,262.5482,146784,116896,22831,,,,,,,84942565652444436,864691135324926620
15878,2024-05-21 18:42:42.129413+00:00,True,156469,9,3,2681,2,4.34175,7.40025,156469,2020-09-28 22:41:18.731524+00:00,True,252.63423,122352,159472,16326,,,,,,,81570637495722322,864691136436960926
18391,2024-05-21 18:42:43.489906+00:00,True,189137,9,4,8277,6,4.58962,7.78058,189137,2020-09-28 22:43:31.854621+00:00,True,277.33246,140208,124336,24049,,,,,,,84028802904693239,864691136239607356
4725,2024-05-21 18:38:24.941011+00:00,True,189115,6,2,2184,2,3.99318,3.06094,189115,2020-09-28 22:40:41.839894+00:00,True,251.61859,135744,113808,24002,,,,,,,83464409842221501,864691135738006641
4677,2024-05-21 18:38:24.913378+00:00,True,189070,6,2,2015,2,5.80569,7.01271,189070,2020-09-28 22:42:01.727275+00:00,True,339.4396,143696,114496,23205,,,,,,,84520078376392210,864691136522378641
11531,2024-05-21 18:42:39.737921+00:00,True,189070,7,4,2710,2,3.3118,10.9779,189070,2020-09-28 22:42:01.727275+00:00,True,339.4396,143696,114496,23205,,,,,,,84520078376392210,864691136522378641
18166,2024-05-21 18:42:43.368355+00:00,True,189068,9,4,7719,6,2.05566,6.7852,189068,2020-09-28 22:40:53.521167+00:00,True,269.2599,142672,125520,23367,,,,,,,84380783997280200,864691136051688435
6627,2024-05-21 18:38:26.008544+00:00,True,156797,6,4,4788,4,1.86898,8.74242,156797,2020-09-28 22:44:49.455044+00:00,True,286.32892,126608,152144,17712,,,,,,,82202925602331320,864691135502833077
11554,2024-05-21 18:42:39.750319+00:00,True,189109,7,4,2835,2,12.8245,-5.73443,189109,2020-09-28 22:44:09.978180+00:00,True,224.29417,134080,111984,23536,,,,,,,83182728640040108,864691135403957998
11510,2024-05-21 18:42:39.726543+00:00,True,189060,7,4,2657,2,8.42982,2.01748,189060,2020-09-28 22:45:21.322771+00:00,True,389.90005,140768,113952,22945,,,,,,,84097797125024777,864691135938369589
6607,2024-05-21 18:38:25.997596+00:00,True,156811,6,4,4756,4,5.15676,9.87204,156811,2020-09-28 22:42:05.471247+00:00,True,276.38644,128736,152528,17954,,,,,,,82484469365290628,864691135800431458
6140,2024-05-21 18:38:25.740486+00:00,True,189136,6,4,2105,2,6.67053,4.14457,189136,2020-09-28 22:41:30.358384+00:00,True,322.03998,139552,111600,24127,,,,,,,83956716240220929,864691135975441263
4755,2024-05-21 18:38:24.957777+00:00,True,188088,6,2,2270,2,9.08047,-4.99354,188088,2020-09-28 22:44:59.264161+00:00,True,304.4093,137248,119904,16067,,,,,,,83605970957377142,864691136297444891
3269,2024-05-21 18:38:24.128421+00:00,True,188141,5,7,1916,2,7.80863,3.58177,188141,2020-09-28 22:41:14.556814+00:00,True,255.08397,145568,123920,16416,,,,,,,84802789431121244,864691137054223478
8871,2024-05-21 18:38:27.260134+00:00,True,188111,6,7,1507,2,7.09217,5.09273,188111,2020-09-28 22:42:20.924689+00:00,True,303.0378,141344,112256,16306,,,,,,,84167890118893235,864691136092200372
5990,2024-05-21 18:38:25.655564+00:00,True,188093,6,4,1700,2,5.83559,3.61329,188093,2020-09-28 22:41:35.164471+00:00,True,327.89938,138208,117232,16279,,,,,,,83746364848613840,864691135293608460
2041,2024-05-21 18:38:23.438363+00:00,True,189163,5,6,2512,2,5.08969,3.33017,189163,2020-09-28 22:42:27.992568+00:00,True,338.0442,146816,122128,23417,,,,,,,84943321633847554,864691135368410105
17665,2024-05-21 18:42:43.097338+00:00,True,189163,9,4,4878,4,3.46701,3.01968,189163,2020-09-28 22:42:27.992568+00:00,True,338.0442,146816,122128,23417,,,,,,,84943321633847554,864691135368410105
18163,2024-05-21 18:42:43.366639+00:00,True,189163,9,4,7716,6,13.0624,-3.10419,189163,2020-09-28 22:42:27.992568+00:00,True,338.0442,146816,122128,23417,,,,,,,84943321633847554,864691135368410105
18180,2024-05-21 18:42:43.375783+00:00,True,189318,9,4,7752,6,8.2799,-1.49334,189318,2020-09-28 22:41:38.574678+00:00,True,324.65158,143824,122832,25490,,,,,,,84521178156738217,864691135479167430
5983,2024-05-21 18:38:25.651296+00:00,True,188110,6,4,1681,2,6.25631,4.60549,188110,2020-09-28 22:42:05.509013+00:00,True,321.24142,141136,116304,16295,,,,,,,84168439874722972,864691136024763705
7576,2024-05-21 18:38:26.532536+00:00,True,188110,6,6,1921,2,3.96209,8.49011,188110,2020-09-28 22:42:05.509013+00:00,True,321.24142,141136,116304,16295,,,,,,,84168439874722972,864691136024763705
3321,2024-05-21 18:38:24.157667+00:00,True,188081,5,7,2111,2,8.40403,-4.80777,188081,2020-09-28 22:44:45.760975+00:00,True,280.422,136752,123712,15745,,,,,,,83606520646297157,864691135954662152
8798,2024-05-21 18:38:27.219365+00:00,True,188052,6,7,1295,2,9.33272,-3.20291,188052,2020-09-28 22:41:04.656518+00:00,True,281.6,130896,116608,16270,,,,,,,82761133710627393,864691135916000614
1901,2024-05-21 18:38:23.360297+00:00,True,188108,5,6,1995,2,9.48383,-1.86367,188108,2020-09-28 22:41:32.153327+00:00,True,261.5653,140944,125456,16366,,,,,,,84169676825389079,864691135082646775
5996,2024-05-21 18:38:25.659455+00:00,True,189082,6,4,1713,2,3.17236,8.05554,189082,2020-09-28 22:43:31.875995+00:00,True,349.93814,146528,112640,23059,,,,,,,84942015963385086,864691136390579319
8902,2024-05-21 18:38:27.277482+00:00,True,188116,6,7,1605,2,7.47395,3.24375,188116,2020-09-28 22:44:40.323776+00:00,True,272.58978,143072,111760,15797,,,,,,,84449296309031444,864691135568544236
7550,2024-05-21 18:38:26.518143+00:00,True,188060,6,6,1844,2,8.09284,-1.66396,188060,2020-09-28 22:43:00.473540+00:00,True,341.73697,131712,114608,16397,,,,,,,82901596387708154,864691136194334028
4764,2024-05-21 18:38:24.962702+00:00,True,188064,6,2,2291,2,11.8864,-5.64432,188064,2020-09-28 22:44:36.406493+00:00,True,266.93124,132240,119664,16150,,,,,,,82972652259872982,864691136618471309
11438,2024-05-21 18:42:39.687389+00:00,True,188064,7,4,2360,2,10.8788,-5.86042,188064,2020-09-28 22:44:36.406493+00:00,True,266.93124,132240,119664,16150,,,,,,,82972652259872982,864691136618471309
