matrix_index,pt_root_id,brain_area,layer,cell_type,valid_function,x_um,y_um,z_um,mean_dist_um,out_degree,in_degree,out_strength,in_strength,mean_fcorr_signed,mean_fcorr_pos_clipped,mean_fcorr_abs,mean_fcorr_pairdist_resid,mean_fcorr_same_area,mean_dist_same_area,total_degree,total_strength
533,864691135384176619,V1,L5,4P,True,511.9079375134561,369.13079144301526,984.2000000000003,373.3859573708489,4.0,4.0,48732.0,18908.0,0.020467752895320053,0.06879149700929518,0.11711524112327032,0.001242704107045749,0.04433118739849326,281.8884471837272,8.0,67640.0
534,864691137054934902,RL,L4,4P,True,1202.3066501455817,351.9255328310671,758.6800000000002,464.32256107169104,0.0,5.0,0.0,41632.0,-0.0476882949672112,0.04074035605228527,0.12916900707178175,-0.05792948664324835,-0.03534260081621821,193.56464447664254,5.0,41632.0
535,864691135592830731,V1,L4,4P,True,744.5201470616697,314.25144887135195,891.7600000000002,235.255055325776,19.0,10.0,135432.0,66008.0,0.05606885636693737,0.08322643648353341,0.11038401660012948,0.02475307450770839,0.06574995343759792,169.26628530528495,29.0,201440.0
536,864691135547082280,V1,L5,4P,True,532.941991569618,371.03527719052374,919.1600000000002,336.14418257685975,1.0,4.0,13740.0,20220.0,0.0550771925897303,0.0904261693449173,0.12577514610010432,0.03213900788257316,0.08038366518631039,242.81199420168969,5.0,33960.0
537,864691136390474359,V1,L2/3,23P,True,681.8009857055245,207.96466046008334,844.6400000000002,245.05738550556035,28.0,9.0,316480.0,66296.0,0.007201657275951532,0.05605227607325278,0.10490289487055403,-0.0242738886740085,0.0059517896810873175,166.8882460444217,37.0,382776.0
538,864691136101464181,V1,L4,4P,True,807.2645098015815,252.09144281953138,978.2800000000002,274.3549808593016,17.0,5.0,149976.0,88356.0,0.048477184027612946,0.07558028336692492,0.10268338270623688,0.02299934118393843,0.053852440995182764,228.6279755067379,22.0,238332.0
539,864691135810308125,V1,L2/3,23P,True,1015.1096751089766,119.75074627330002,768.8400000000001,374.12540844214146,3.0,3.0,32216.0,20400.0,0.00526370030737993,0.04938494910251618,0.09350619789765242,-0.009606657593817793,-0.002641019900240162,391.94004009330473,6.0,52616.0
540,864691135473383730,RL,L2/3,23P,True,1152.3874219688958,249.135638842193,968.4000000000002,432.248300066549,3.0,6.0,42020.0,68076.0,0.028314154732838076,0.06546396464082924,0.1026137745488204,0.016678563237007914,0.0733201375115254,176.25424079187852,9.0,110096.0
541,864691136484364844,V1,L6,6P-IT,True,606.6539980892386,516.8947411647596,885.2000000000003,357.6400915345098,8.0,13.0,51072.0,109308.0,0.04323657290825339,0.07850297130910028,0.11376936970994717,0.023270968031798376,0.038975335823395615,278.3703825649539,21.0,160380.0
542,864691136211371452,V1,L4,4P,True,704.2691848114811,318.310793391578,848.4800000000002,232.29759800913894,27.0,5.0,217012.0,32972.0,-0.04230001714881703,0.030230760345264143,0.10276153783934532,-0.0748368093416452,-0.029745195822704355,156.61921071025438,32.0,249984.0
543,864691136311381338,V1,L4,4P,True,936.3960533621988,263.83870027190886,798.6000000000003,291.8542935784843,4.0,6.0,38016.0,40292.0,-0.004101236534449743,0.04221703722972803,0.08853531099390578,-0.02670564299588832,-0.006209925115591452,283.6447004358476,10.0,78308.0
544,864691135976105839,V1,L4,4P,True,931.296490305569,277.33359621932016,736.5200000000001,306.62391378525734,10.0,1.0,88852.0,6764.0,0.02598872035193707,0.06093800645784742,0.09588729256375779,0.0050217118550190554,0.030115015216885622,297.61438778500246,11.0,95616.0
545,864691136378815445,V1,L4,4P,True,769.9898125720638,294.8293696111737,820.2000000000003,235.17553990322344,20.0,5.0,120120.0,24824.0,0.025538018696159695,0.06612709922640492,0.10671617975665014,-0.005271060259569,0.04045141790776905,175.86693700948305,25.0,144944.0
546,864691136620914829,V1,L4,4P,True,654.642265473122,270.9252059098974,892.6800000000003,245.1132062864307,21.0,5.0,88088.0,29648.0,0.04718103655486724,0.07479937539076657,0.10241771422666592,0.015276547683703807,0.05409480680379631,160.81628057798324,26.0,117736.0
547,864691135765006134,V1,L4,4P,True,645.4948029407237,269.73943982066766,799.2400000000002,252.93360975544002,10.0,6.0,55256.0,44012.0,0.05030326665759446,0.07410854754946704,0.09791382844133963,0.019376698431831468,0.05868112870450659,168.54236489674747,16.0,99268.0
548,864691135375590217,V1,L4,4P,True,846.8123303853009,298.6594678912255,944.6800000000003,267.6505673519032,31.0,5.0,196160.0,23612.0,0.0316069816464737,0.06171237379341372,0.09181776594035375,0.005752789913107355,0.044641142637227314,231.16549827925184,36.0,219772.0
549,864691135739733140,AL,L4,4P,True,1346.2603854653235,259.6086338824256,767.1600000000001,571.9891988085694,0.0,3.0,0.0,71544.0,0.02233064108678551,0.08071218542764846,0.13909372976851142,0.014981925163725311,0.19465135510128057,101.4258678851755,3.0,71544.0
550,864691136967703758,V1,L4,4P,True,712.9219710103243,269.3425946193431,727.2800000000001,269.2845133490155,36.0,13.0,405888.0,114676.0,-0.02787107319923035,0.054367527615931895,0.13660612843109415,-0.05514586301626816,-0.007373933652141346,202.2608820884893,49.0,520564.0
551,864691136106969561,RL,L4,4P,True,1190.0040520525358,351.5558841316405,752.9600000000002,456.7239401569348,4.0,4.0,76656.0,24696.0,-0.009148079771961434,0.03888593113482332,0.08691994204160806,-0.019670541901812673,-0.004570539481547753,196.06996041393415,8.0,101352.0
552,864691135750649129,V1,L4,4P,True,800.6741843926965,295.8435480832214,855.9600000000003,238.210923257327,31.0,9.0,260724.0,68956.0,0.03915405814572367,0.09080961100471713,0.14246516386371064,0.00918725934118514,0.07582157756008144,186.85235757660325,40.0,329680.0
553,864691135195825450,V1,L2/3,23P,True,838.2330688571571,224.15622866210407,978.7200000000003,285.7051175290667,1.0,7.0,30256.0,93336.0,0.0013285682912095457,0.03980238164748166,0.07827619500375377,-0.022536598815498597,0.002141767571781183,249.03610016953903,8.0,123592.0
554,864691136125440038,V1,L4,4P,True,585.2980107007578,305.7178524040265,706.9600000000002,323.6551182140824,30.0,5.0,384036.0,86180.0,0.0446246152678383,0.07659705724863247,0.10856949922942666,0.021558164300631007,0.0643080234006005,239.05325415101538,35.0,470216.0
555,864691135583172717,V1,L4,4P,True,811.8850036907761,300.6147913872047,894.3200000000003,244.7806123956025,8.0,9.0,31832.0,35704.0,0.023832891530653242,0.061687513417667914,0.09954213530468257,-0.005171601971960102,0.04494966742636804,196.89698876515106,17.0,67536.0
556,864691135977309763,V1,L4,4P,True,573.274744385211,269.8454503781592,757.3200000000002,305.80558096490637,14.0,13.0,100796.0,167056.0,0.032497384157535725,0.08081898794409167,0.12914059173064765,0.00695823733269862,0.06225464203661626,216.22639041796842,27.0,267852.0
557,864691136603221201,V1,L4,4P,True,952.3293884509329,318.1701294170188,920.2800000000002,303.58951485228675,5.0,4.0,42524.0,10116.0,0.028273950930694916,0.062073766382725444,0.09587358183475597,0.006916836066565333,0.03704032690972006,299.65715415881203,9.0,52640.0
558,864691135586240120,V1,L2/3,23P,True,692.3966965582895,154.41235481854628,845.3600000000002,265.8556651383305,17.0,18.0,188692.0,120220.0,0.04415933404077862,0.07493782620043996,0.10571631836010129,0.015434801233704085,0.03838142103247685,193.21070374148235,35.0,308912.0
559,864691136674744199,V1,L4,4P,True,699.9037745868751,274.94931932102884,904.6800000000003,237.44578610813863,31.0,13.0,243444.0,54900.0,0.011089370176165732,0.07290203416200874,0.13471469814785175,-0.020864402119552677,0.042072861886104984,161.65699569506944,44.0,298344.0
560,864691135469422674,V1,L2/3,23P,True,765.9311905619295,247.9612902033417,767.3200000000002,251.8900744479086,18.0,4.0,191632.0,13212.0,0.062016263432191035,0.09342905846519235,0.12484185349819366,0.03333244486506119,0.06136479376760389,194.47696147118617,22.0,204844.0
561,864691135375351369,V1,L4,4P,True,666.9776088612912,277.5294330029002,888.4800000000002,239.88953152522143,18.0,19.0,235532.0,198720.0,0.028701842554457076,0.06555218298998548,0.1024025234255139,-0.0036480213030515127,0.022434755315705747,157.30795437914932,37.0,434252.0
562,864691136925029092,V1,L4,4P,True,1023.3797501316091,338.77699179451616,817.5600000000003,337.8173828494031,6.0,2.0,58948.0,14716.0,0.016481471580473743,0.06856905906815504,0.12065664655583633,-0.0016436669555267005,0.04276719882841927,357.07159559025104,8.0,73664.0
563,864691136968094158,V1,L6,6P-CT,True,624.6192740249599,545.0637095617988,886.0800000000003,370.47745251464977,10.0,6.0,38636.0,53112.0,0.023847312618539677,0.07117844960384052,0.11850958658914136,0.005351262270798064,0.0006688299221165076,295.64907468125506,16.0,91748.0
564,864691135655390658,V1,L2/3,23P,True,700.963125316926,79.99579078658356,881.1200000000002,312.94153075957445,19.0,12.0,267216.0,128832.0,0.041956354042183765,0.08034533567920416,0.11873431731622458,0.01886861413235238,0.062253974290300225,248.59808497156823,31.0,396048.0
565,864691135868466710,V1,L4,4P,True,726.2367248632072,342.5897795334211,908.4400000000003,244.32164609966523,17.0,11.0,72924.0,85532.0,0.006373033387269767,0.06715701846014976,0.12794100353302973,-0.024115315315457703,0.03160550639407867,175.08974962033238,28.0,158456.0
566,864691136107486169,V1,L2/3,4P,True,944.1717692814842,248.39362539534812,891.3600000000002,294.6413485921948,9.0,3.0,69212.0,56700.0,0.01719994504464113,0.060138940738320136,0.10307793643199914,-0.005148707608417702,0.008645542612027313,288.6557600982754,12.0,125912.0
567,864691135368949241,V1,L4,4P,True,578.7177426112797,251.69075483372745,752.4800000000001,306.18435304422195,23.0,9.0,136116.0,61136.0,0.019704096031587057,0.06416023660880925,0.10861637718603143,-0.005677158387878698,0.008055346639355294,217.7796888686268,32.0,197252.0
568,864691135617440105,V1,L5,4P,True,610.7287752564655,370.45262493094714,730.5200000000001,310.4080985136064,9.0,12.0,97596.0,100568.0,0.03286219119508085,0.07725217525526837,0.12164215931545591,0.008628519638605068,0.06588057133914994,227.90783920038936,21.0,198164.0
569,864691135387535957,V1,L2/3,23P,True,697.8415159101148,227.2922320291041,878.1600000000002,238.3314302236207,26.0,5.0,308352.0,23424.0,0.02796869013919416,0.06762373740082206,0.10727878466244997,-0.004028505657217803,0.04386608881178753,162.44521645477673,31.0,331776.0
570,864691135611140359,V1,L4,4P,True,679.6562431275788,337.48660392633286,944.7200000000003,262.18209688141064,17.0,10.0,108844.0,80116.0,0.011326575836844857,0.06736783821379845,0.12340910059075202,-0.017723087694281915,0.03185992503060499,185.33263334578885,27.0,188960.0
571,864691135360809560,V1,L4,4P,True,630.0701615134166,307.2578626665044,945.6400000000002,274.5295102136886,27.0,14.0,274644.0,78324.0,0.05702076881241993,0.0825113655871002,0.10800196236178047,0.028588907761323848,0.06796588350722418,189.72216740360042,41.0,352968.0
572,864691136991390869,V1,L5,5P-IT,True,726.6504774327707,425.2443661019303,790.5200000000002,279.2618187735046,12.0,18.0,108660.0,92352.0,0.039271312590617086,0.07457947109040913,0.10988762959020121,0.013173434721398222,0.04851081377484433,214.76590164456553,30.0,201012.0
573,864691135874914702,V1,L4,4P,True,535.2813561449809,256.17810001215344,741.0800000000002,338.73804536072805,4.0,8.0,19744.0,89136.0,0.002488386144486852,0.041127126565764664,0.07976586698704248,-0.019909812753181797,0.003503223313397136,247.65557091568783,12.0,108880.0
574,864691135502902338,V1,L6,6P-IT,True,956.0891995586585,510.9112567262526,782.6400000000001,377.7951815688784,2.0,4.0,20348.0,20192.0,0.000919448958962481,0.059552206333299655,0.11818496370763683,-0.013205218533396457,0.02512321822047688,374.5041387742713,6.0,40540.0
575,864691135976425327,V1,L6,6P-IT,True,621.2983601021746,544.8374117106125,942.4400000000003,382.7652724189582,2.0,12.0,4972.0,85876.0,0.05702331467951075,0.08470080273812666,0.11237829079674258,0.03973547812275398,0.06437162285449399,308.77945049850746,14.0,90848.0
576,864691135725920939,V1,L4,4P,True,617.6842116642852,265.2505053307376,833.6400000000002,258.9175537902752,11.0,6.0,87304.0,34668.0,0.052311478689490015,0.09046682439298422,0.12862217009647842,0.02151981190910753,0.06818486625343509,169.72165630176892,17.0,121972.0
577,864691135137137433,V1,L4,4P,True,1003.6575300658492,340.970433764968,819.5600000000003,327.17676352306086,1.0,2.0,26236.0,5608.0,0.04702564672425818,0.08444535796649973,0.12186506920874127,0.027984711972059303,0.06340650883478031,340.01363701258003,3.0,31844.0
578,864691135209280633,V1,L4,4P,True,883.2715462656637,309.3015944357235,968.0400000000003,289.1367915000517,17.0,6.0,137556.0,18164.0,-0.0015334052105373,0.039673359134076054,0.0808801234786894,-0.024646454824051908,-0.007099482477326471,264.1224345567599,23.0,155720.0
579,864691135570791558,V1,L4,4P,True,872.4315893996859,258.4352682154849,973.4000000000002,287.86355665698517,14.0,4.0,201124.0,26268.0,0.03448445987985852,0.07021973972360611,0.10595501956735368,0.011145575707577224,0.04042791939370294,260.153525677001,18.0,227392.0
580,864691136311059034,V1,L2/3,23P,True,859.3003880785923,136.82805645621073,881.4000000000002,294.7650683731335,12.0,18.0,90592.0,204052.0,0.03306685436561731,0.06253294141542098,0.09199902846522467,0.010267977488894346,0.04274232232719196,265.2209902743524,30.0,294644.0
581,864691135717457946,V1,L4,4P,True,709.1922761459178,345.01749614037846,895.2000000000003,242.34456969918082,53.0,23.0,540972.0,155424.0,0.010460605203891202,0.057665410073887834,0.10487021494388446,-0.02064982533496114,0.029296008612109837,168.940234977815,76.0,696396.0
582,864691135778467517,V1,L2/3,23P,True,489.73216236283673,182.7447902828714,978.2800000000002,392.80919837882493,6.0,3.0,52600.0,74112.0,0.02489189402101588,0.0624647473803444,0.10003760073967292,0.007239453629331127,0.03674278841880079,301.483055992906,9.0,126712.0
583,864691134887460346,V1,L4,4P,True,903.9472518487916,265.3684219274716,768.5600000000002,285.14382454429864,3.0,4.0,31220.0,32248.0,0.05993775433490309,0.08973253194852188,0.11952730956214068,0.03654642111748097,0.0708256580412408,267.043001086097,7.0,63468.0
584,864691135569592300,V1,L4,4P,True,671.6006750339005,342.17836848650796,824.7600000000002,245.4989789769615,30.0,7.0,318352.0,64876.0,-0.009751805643090637,0.05802785749574308,0.1258075206345768,-0.04118878829075672,0.023938205447473052,164.68793570855678,37.0,383228.0
585,864691136101516661,V1,L4,4P,True,867.6639299985944,304.8523704067589,946.4400000000003,275.196625319222,7.0,10.0,59532.0,104836.0,0.007174465009703685,0.057565610969195824,0.10795675692868797,-0.017625106854327232,0.029011270010638912,244.95717715915194,17.0,164368.0
586,864691135562798817,V1,L2/3,23P,True,682.997127397857,200.16723953699187,889.9200000000003,250.91322496038782,22.0,13.0,246136.0,74236.0,0.010962638781913416,0.05806594466578989,0.10516925054966636,-0.019745101608073662,0.0239821994510297,173.74117891298567,35.0,320372.0
587,864691135567059223,V1,L4,4P,True,699.6152522913819,343.60141489636425,846.0000000000002,238.34096621883137,17.0,11.0,135920.0,74308.0,0.014022261971206006,0.06037860995139722,0.10673495793158844,-0.017810710031018955,0.03375747400225492,162.3727972358478,28.0,210228.0
588,864691136975144988,V1,L2/3,23P,True,705.8631536235612,181.86650521715086,891.6400000000002,254.76818780386617,10.0,19.0,113612.0,172440.0,-0.002442509224233858,0.04065160692412033,0.08374572307247452,-0.03223597847192026,-0.009759485634204094,183.20483333703535,29.0,286052.0
589,864691135773209163,V1,L4,4P,True,705.7979526694437,336.81846155470595,946.4000000000002,258.3976643112479,36.0,7.0,357744.0,79036.0,0.036289021259449813,0.0825469999544339,0.128804978649418,0.007271947465829384,0.057480995464169224,186.61741324579646,43.0,436780.0
590,864691136298111003,V1,L2/3,4P,True,980.2674634744167,249.23878853362828,977.5200000000002,334.63347803121894,8.0,1.0,81964.0,23380.0,-0.05262686009834182,0.029775289338504794,0.11217743877535141,-0.07089258765636146,-0.054735454054321626,340.0212485668998,9.0,105344.0
591,864691135478316200,V1,L4,4P,True,706.001273962272,345.5092532592564,813.0800000000003,242.75642327821078,21.0,10.0,121160.0,35204.0,0.03430812371078519,0.08370694891557032,0.13310577412035549,0.0032653753808544227,0.0681342060784798,169.1063734822051,31.0,156364.0
592,864691135440543560,RL,L2/3,4P,True,1110.7384995756065,244.20694089265373,1078.0000000000002,452.8231744099367,2.0,1.0,6480.0,956.0,-0.003710080658330085,0.04730444848960897,0.09831897763754803,-0.012938982181679312,0.057068987806438286,260.6266164791884,3.0,7436.0
593,864691135570502278,V1,L2/3,23P,True,917.3086521541715,234.54364712084242,893.8800000000002,284.87360275838057,2.0,1.0,9088.0,3416.0,0.025469839041950187,0.06581496957036442,0.10616010009877867,0.0019970534383262012,0.046171993271095856,270.3227818061631,3.0,12504.0
594,864691135725748139,V1,L4,4P,True,683.1250742466628,309.5867651693208,865.0000000000002,234.26476887781058,24.0,14.0,171460.0,125816.0,0.006193600216213115,0.05119661162902056,0.09619962304182801,-0.026559259695578406,-0.003627767161107083,154.15009325006397,38.0,297276.0
595,864691135479404742,V1,L6,5P-NP,True,632.8977295325636,517.2634360665861,795.7600000000002,353.4957579854386,15.0,3.0,117528.0,8604.0,0.08042336431362306,0.10853758620849513,0.1366518081033672,0.06070879161592966,0.11309561229294948,278.94602378118947,18.0,126132.0
596,864691135469845388,V1,L5,5P-IT,True,706.5763250153584,385.1984014522618,881.0400000000003,253.69655829362137,21.0,19.0,193972.0,98340.0,0.036460958870370576,0.06522104330620963,0.09398112774204871,0.006712274630808002,0.053124189986951995,181.06059080591973,40.0,292312.0
